#{"t_start": 1767475531.7559826, "env_id": null}
r,l,t
-1008.653432,40,51.39612
-1009.354099,47,51.458095
-1010.943713,44,51.511151
-1012.362721,45,51.569089
-1007.937246,37,51.619174
-807.017456,38,51.664181
-1006.869012,41,51.725151
-1008.53781,46,51.778114
-1007.513454,44,51.833089
-1008.674326,39,51.878169
-1009.497675,48,51.940148
-1008.240015,40,51.985169
-1007.819699,41,52.034242
-1007.797136,46,52.095101
-1010.78545,49,52.158063
-1007.492309,37,52.21409
-1009.097481,45,52.275123
-1008.560752,47,52.338196
-1011.166403,46,52.398175
-1007.071445,40,52.446206
-1007.863967,41,52.499201
-1009.137077,46,52.566249
-1006.718101,39,52.616224
-1009.416731,39,52.6732
-1007.548555,47,52.738178
-1009.903154,47,52.797324
-1009.370368,46,52.848286
-1010.867061,47,52.912241
-1006.535865,40,52.964241
-1007.316869,40,53.009226
-1008.629542,38,53.05717
-1007.38873,47,53.113323
-1008.066629,37,53.156181
-1009.957245,46,53.217267
-1006.517004,40,53.266225
-1009.106539,41,53.320257
-1007.924159,42,53.374223
-1009.157017,46,53.429242
-1010.128759,48,53.489229
-1007.03538,40,53.538254
-1009.347988,47,53.596182
-1009.444566,38,53.641243
-1009.361241,40,53.685307
-1011.804901,45,53.742253
-1007.753334,38,53.78833
-908.300959,36,53.834279
-1009.116025,45,53.886273
-1007.124862,38,53.936265
-1007.907626,49,54.012259
-1008.790134,38,54.055272
-1008.272276,39,54.097304
-907.603839,40,54.1443
